trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
Intersection_1_001.trj,747.00,216.64,-41.95,0.00,1.90,0.00,2.97,2.97,0.00,0.00,2.00,78.40,3:23,lane change,2.00,172.60,474,3,2,4.21,2.00,94.20,0.00,2.00,216.70,-42.85,216.64,-41.95,478,3,3,6.67,2.60,172.60,2.97,0.97,222.91,-45.72,219.97,-45.34,1.00,99.00,99.00,
Intersection_1_001.trj,744.00,26.32,-159.61,0.00,3.60,2.00,16.78,6.10,-3.64,-3.64,3.62,2.40,5:55,lane change,13.17,83.95,203,5,2,5.97,2.41,82.71,10.71,2.48,25.19,-168.87,28.17,-145.58,204,5,1,4.76,2.07,85.11,16.78,3.62,23.60,-195.11,27.25,-152.41,1.00,99.00,99.00,
Intersection_1_001.trj,747.00,111.63,-25.22,0.00,0.70,0.00,9.95,8.26,-1.49,-1.49,4.61,-2.25,6:04,rear end,3.65,170.34,452,3,1,10.22,2.50,172.59,0.00,3.65,111.63,-25.22,111.63,-25.22,464,3,1,7.93,2.55,170.34,8.26,4.61,161.69,-31.80,118.53,-24.46,1.00,99.00,99.00,
Intersection_1_001.trj,748.00,216.64,-41.95,0.00,2.20,3.00,2.28,2.28,-0.06,-2.49,1.71,42.10,4:36,lane change,1.71,172.60,474,3,2,4.21,2.00,130.50,0.00,1.71,216.70,-42.85,213.41,-39.00,483,3,2,10.22,2.50,172.60,2.28,0.57,230.34,-43.66,222.21,-42.60,1.00,99.00,99.00,
Intersection_1_001.trj,748.00,192.62,-35.73,0.00,4.90,3.00,5.01,2.82,-2.07,-2.07,1.50,-0.15,6:00,rear end,3.51,172.50,476,3,1,4.94,2.07,172.60,2.20,1.32,192.62,-35.73,185.73,-34.84,480,3,1,4.61,1.95,172.45,5.01,1.50,206.15,-37.52,195.52,-36.11,1.00,99.00,99.00,
Intersection_1_001.trj,752.00,122.08,-26.57,0.00,0.00,0.00,9.44,6.06,-3.88,-3.88,3.54,3.85,5:52,lane change,4.66,175.40,465,3,1,7.93,2.55,172.58,2.14,2.52,124.47,-26.89,122.08,-26.57,468,3,1,5.97,2.41,176.43,8.20,3.54,163.64,-31.97,123.96,-29.49,1.00,99.00,99.00,
Intersection_1_001.trj,751.00,152.85,-30.58,0.00,4.60,2.00,5.47,3.73,-1.94,-1.94,2.61,0.07,5:59,rear end,4.36,172.59,473,3,1,4.33,1.99,172.53,1.74,2.61,152.85,-30.58,144.62,-29.50,470,3,1,7.93,2.55,172.60,5.47,1.11,167.29,-32.44,158.19,-31.26,1.00,99.00,99.00,
Intersection_1_001.trj,754.00,163.23,-34.94,0.00,5.00,3.00,2.86,0.36,-7.45,-7.45,0.24,0.00,5:59,rear end,2.62,172.60,471,3,2,7.93,2.55,172.60,2.50,0.12,163.23,-34.94,157.20,-34.16,475,3,2,4.89,2.14,172.60,2.86,0.24,181.25,-37.28,167.28,-35.47,1.00,99.00,99.00,
Intersection_1_001.trj,755.00,191.54,-38.62,0.00,2.60,3.00,3.05,2.42,-1.36,-1.36,1.63,-5.42,6:11,rear end,1.42,168.80,482,3,2,7.93,2.55,172.60,0.63,0.79,191.54,-38.62,180.94,-37.24,466,3,2,4.76,2.07,167.18,3.05,1.63,202.74,-40.91,195.34,-39.22,1.00,99.00,99.00,
Intersection_1_001.trj,757.00,100.09,-20.59,0.00,2.80,3.00,1.19,1.19,-2.65,-2.65,0.82,-4.60,6:09,rear end,0.38,167.72,464,9,1,7.93,2.55,172.32,0.00,0.38,100.09,-20.59,89.27,-19.13,444,10003,1,4.64,2.00,167.72,1.19,0.82,109.44,-22.50,105.98,-21.75,1.00,99.00,99.00,
Intersection_1_001.trj,757.00,111.63,-25.22,0.00,0.00,0.00,8.35,8.35,-0.56,-7.27,6.24,-4.82,6:10,rear end,2.11,167.77,452,3,1,10.22,2.50,172.59,0.00,2.11,111.63,-25.22,111.63,-25.22,473,10003,1,4.33,1.99,167.77,8.35,6.24,120.06,-24.80,115.45,-23.81,1.00,99.00,99.00,
Intersection_1_001.trj,759.00,221.12,-42.46,0.00,4.50,3.00,3.90,1.96,-1.61,-1.61,0.98,0.00,6:00,rear end,2.92,172.60,485,3,2,10.22,2.50,172.60,1.94,0.98,221.12,-42.46,217.44,-41.98,488,3,2,10.22,2.50,172.60,3.90,0.98,236.73,-44.49,230.41,-43.67,1.00,99.00,99.00,
Intersection_1_001.trj,758.00,120.06,-24.80,0.00,3.20,3.00,8.35,2.11,-1.44,-3.53,1.48,0.49,5:59,rear end,6.87,168.07,473,10003,1,4.33,1.99,167.76,8.35,1.48,120.06,-24.80,108.75,-22.35,470,10003,1,7.93,2.55,168.25,6.23,0.63,137.02,-28.32,119.80,-24.74,1.00,99.00,99.00,
Intersection_1_001.trj,758.00,122.08,-26.57,0.00,0.00,0.00,7.67,5.83,-1.44,-1.73,2.91,-1.72,6:03,rear end,2.91,170.84,465,3,1,7.93,2.55,172.56,0.00,2.91,122.08,-26.57,122.08,-26.57,470,3,1,7.93,2.55,170.84,5.83,2.91,158.19,-31.26,126.18,-26.10,1.00,99.00,99.00,
Intersection_1_001.trj,762.00,111.63,-25.22,0.00,0.00,0.00,7.67,7.67,-1.44,-3.53,4.28,-2.70,6:05,rear end,3.39,169.89,452,3,1,10.22,2.50,172.59,0.00,3.39,111.63,-25.22,111.63,-25.22,470,3,1,7.93,2.55,169.89,7.67,4.28,151.49,-30.39,119.80,-24.74,1.00,99.00,99.00,
Intersection_1_001.trj,759.00,123.01,-25.43,0.00,4.80,3.00,7.83,3.69,-0.69,-2.44,2.70,2.09,5:56,rear end,5.14,168.73,470,10003,1,7.93,2.55,167.87,4.15,0.99,126.18,-26.10,101.96,-20.90,472,3,1,4.01,1.85,169.96,7.83,2.70,155.05,-30.87,116.81,-24.10,1.00,99.00,99.00,
Intersection_1_001.trj,763.00,167.62,-38.54,0.00,3.90,3.00,4.06,3.07,-2.06,-2.06,1.58,0.00,6:00,rear end,2.58,172.60,456,3,3,4.21,2.00,172.60,1.00,1.58,167.62,-38.54,163.07,-37.95,459,3,3,4.61,1.95,172.60,4.06,1.49,178.88,-40.00,171.64,-39.06,1.00,99.00,99.00,
Intersection_1_001.trj,763.00,122.08,-26.57,0.00,0.00,0.00,7.83,7.83,-0.69,-2.44,5.73,-2.16,6:04,rear end,2.10,170.41,465,3,1,7.93,2.55,172.56,0.00,2.10,122.08,-26.57,122.08,-26.57,472,3,1,4.01,1.85,170.41,7.83,5.73,155.05,-30.87,123.13,-25.47,1.00,99.00,99.00,
Intersection_1_001.trj,765.00,159.78,-31.47,0.00,5.00,2.00,6.72,2.86,-0.58,-0.74,1.47,0.00,6:00,rear end,5.25,172.60,480,3,1,4.61,1.95,172.60,3.86,1.38,159.78,-31.47,152.39,-30.51,474,3,1,4.21,2.00,172.60,6.72,1.47,174.63,-33.40,162.53,-31.83,1.00,99.00,99.00,
Intersection_1_001.trj,762.00,214.85,-38.62,0.00,3.40,3.00,3.69,3.69,-0.04,-1.57,1.85,-0.31,6:01,rear end,1.85,172.29,484,3,1,4.21,2.00,172.60,0.00,1.85,215.24,-38.67,203.39,-37.13,487,3,1,4.21,2.00,172.29,3.69,1.85,229.40,-40.60,213.97,-38.51,1.00,99.00,99.00,
Intersection_1_001.trj,763.00,151.57,-30.40,0.00,3.00,2.00,6.93,1.48,-0.05,-2.30,0.79,1.23,5:58,rear end,5.41,171.86,476,3,1,4.94,2.07,171.37,6.10,0.69,159.74,-31.46,130.29,-26.99,480,3,1,4.61,1.95,172.60,4.62,0.79,179.98,-34.09,147.53,-29.88,1.00,99.00,99.00,
Intersection_1_001.trj,769.00,192.02,-38.68,0.00,2.80,3.00,5.95,4.35,-1.00,-2.08,3.22,-3.59,6:07,rear end,2.74,170.57,483,3,2,10.22,2.50,172.60,1.61,1.13,192.02,-38.68,182.47,-37.44,481,3,3,4.61,1.95,169.01,5.95,3.22,204.34,-43.31,193.08,-41.12,1.00,99.00,99.00,
Intersection_1_001.trj,768.00,180.21,-40.17,0.00,3.70,3.00,4.68,3.05,-2.31,-2.31,2.14,0.00,5:59,rear end,2.54,172.60,461,3,3,7.93,2.55,172.60,1.63,0.91,180.21,-40.17,177.80,-39.86,469,3,3,4.33,1.99,172.60,4.68,2.14,191.58,-41.65,185.99,-40.92,1.00,99.00,99.00,
Intersection_1_001.trj,773.00,146.65,-33.69,0.00,2.30,1.00,2.80,2.55,-0.94,-0.94,1.92,28.76,5:02,rear end,0.89,165.96,454,3,2,10.22,2.50,143.84,0.28,0.64,146.65,-33.69,145.51,-32.86,456,3,3,4.21,2.00,172.60,2.80,1.92,155.04,-36.90,152.73,-36.60,1.00,99.00,99.00,
Intersection_1_001.trj,773.00,122.08,-26.57,0.00,0.00,0.00,12.28,4.84,-0.10,-0.10,3.41,-2.71,6:05,rear end,1.42,169.85,465,3,1,7.93,2.55,172.56,0.00,1.42,122.08,-26.57,122.08,-26.57,474,3,1,4.21,2.00,169.85,4.84,3.41,152.56,-30.53,117.67,-24.29,1.00,99.00,99.00,
Intersection_1_001.trj,771.00,148.99,-34.83,0.00,0.00,0.00,7.26,4.04,-5.56,-5.56,2.25,15.30,5:29,lane change,2.65,169.77,454,3,3,10.22,2.50,157.30,0.89,1.79,153.45,-36.70,148.99,-34.83,482,3,2,7.93,2.55,172.60,4.89,2.25,162.66,-34.87,152.19,-33.51,1.00,99.00,99.00,
Intersection_1_001.trj,774.00,122.08,-26.57,0.00,0.00,0.00,12.41,6.61,-0.47,-0.47,4.83,-1.86,6:04,rear end,1.78,170.71,465,3,1,7.93,2.55,172.56,0.00,1.78,122.08,-26.57,122.08,-26.57,479,3,1,3.75,1.99,170.71,6.61,4.83,161.96,-31.75,121.84,-25.19,1.00,99.00,99.00,
Intersection_1_001.trj,774.00,202.98,-40.93,0.00,0.00,0.00,4.91,2.46,-1.47,-1.47,1.33,11.31,5:37,rear end,1.36,172.46,478,3,2,6.67,2.60,161.29,0.04,1.33,202.99,-40.93,202.98,-40.93,486,3,3,7.93,2.55,172.60,2.50,1.14,220.90,-45.46,205.73,-43.49,1.00,99.00,99.00,
Intersection_1_001.trj,774.00,173.19,-33.21,0.00,4.30,2.00,4.66,3.19,-2.67,-2.67,1.61,0.00,6:00,rear end,3.05,172.60,477,3,1,4.36,1.97,172.60,1.47,1.58,173.19,-33.21,170.02,-32.80,484,3,1,4.21,2.00,172.60,4.66,1.61,182.24,-34.39,176.96,-33.70,1.00,99.00,99.00,
Intersection_1_001.trj,776.00,138.37,-29.56,0.00,1.30,1.00,7.89,1.64,-2.82,-2.82,1.18,12.67,5:35,rear end,2.40,164.52,454,3,2,10.22,2.50,159.37,1.98,0.46,145.51,-32.86,131.91,-27.75,466,3,1,4.76,2.07,172.05,3.52,1.18,160.35,-31.73,142.16,-29.19,1.00,99.00,99.00,
Intersection_1_001.trj,773.00,84.88,-18.58,0.00,3.60,2.00,13.10,3.95,-3.03,-3.03,2.01,-1.28,6:03,rear end,11.10,172.20,446,9,1,4.66,2.27,172.94,9.16,1.94,84.88,-18.58,69.81,-16.71,476,10003,1,4.94,2.07,171.67,13.10,2.01,107.53,-22.08,76.38,-17.52,1.00,99.00,99.00,
Intersection_1_001.trj,776.00,188.19,-35.16,0.00,4.30,3.00,2.96,2.96,-0.06,-0.85,1.57,0.00,6:00,rear end,1.39,172.60,487,3,1,4.21,2.00,172.60,0.00,1.39,188.19,-35.16,182.12,-34.37,490,3,1,3.75,1.99,172.60,2.96,1.57,201.89,-36.94,191.62,-35.60,1.00,99.00,99.00,
Intersection_1_001.trj,775.00,39.53,-61.06,0.00,1.00,3.00,4.72,0.36,-1.04,-1.15,0.27,0.00,5:59,rear end,2.41,82.34,188,5,2,4.33,1.99,82.34,2.14,0.27,39.53,-61.06,40.58,-53.21,189,5,2,10.22,2.50,82.34,2.50,0.09,37.91,-73.09,39.34,-62.46,1.00,99.00,99.00,
Intersection_1_001.trj,779.00,124.51,-25.93,0.00,0.00,0.00,7.64,3.64,0.00,0.00,2.03,9.44,5:41,rear end,2.03,163.12,454,3,1,10.22,2.50,163.12,3.64,1.61,142.86,-31.50,124.51,-25.93,465,3,1,7.93,2.55,172.56,0.00,2.03,122.08,-26.57,122.08,-26.57,1.00,99.00,99.00,
Intersection_1_001.trj,775.00,87.60,-18.92,0.00,3.80,2.00,11.96,4.80,-3.09,-3.09,2.55,-1.74,6:03,rear end,9.41,171.84,476,9,1,4.94,2.07,172.87,7.17,2.24,87.60,-18.92,76.38,-17.52,480,10003,1,4.61,1.95,171.14,11.96,2.55,108.74,-22.35,83.04,-18.34,1.00,99.00,99.00,
Intersection_1_001.trj,775.00,98.53,-20.34,0.00,3.80,2.00,12.28,3.46,-2.93,-2.93,1.79,-2.99,6:06,rear end,10.52,170.95,480,9,1,4.61,1.95,172.64,8.87,1.68,98.53,-20.34,83.04,-18.34,474,10003,1,4.21,2.00,169.65,12.28,1.79,117.67,-24.29,89.44,-19.13,1.00,99.00,99.00,
Intersection_1_001.trj,778.00,221.02,-45.47,0.00,4.70,3.00,4.90,2.77,-0.22,-2.26,2.15,0.00,5:59,rear end,2.75,172.60,494,3,3,10.22,2.50,172.60,2.13,0.63,221.02,-45.47,214.61,-44.64,495,3,3,3.75,1.99,172.60,4.90,2.15,238.80,-47.78,226.14,-46.14,1.00,99.00,99.00,
Intersection_1_001.trj,776.00,107.10,-21.99,0.00,3.70,2.00,12.41,3.08,-3.13,-3.13,1.64,-2.05,6:04,rear end,10.78,169.69,474,10003,1,4.21,2.00,170.80,9.35,1.44,107.10,-21.99,89.44,-19.13,479,10003,1,3.75,1.99,168.75,12.41,1.64,121.84,-25.19,94.75,-19.80,1.00,99.00,99.00,
Intersection_1_001.trj,782.00,122.08,-26.57,0.00,1.00,0.00,7.89,6.19,-2.82,-2.82,4.16,-2.09,6:04,rear end,2.03,170.47,465,3,1,7.93,2.55,172.56,0.00,2.03,122.08,-26.57,122.08,-26.57,466,3,1,4.76,2.07,170.47,6.19,4.16,155.56,-30.99,124.66,-25.80,1.00,99.00,99.00,
Intersection_1_001.trj,780.00,112.56,-23.21,0.00,3.90,1.00,6.82,2.17,-2.26,-5.35,1.57,0.21,5:59,rear end,5.25,167.64,454,10003,1,10.22,2.50,167.57,4.65,0.61,112.56,-23.21,104.07,-21.34,466,10003,1,4.76,2.07,167.78,6.82,1.57,124.66,-25.80,113.34,-23.35,1.00,99.00,99.00,
Intersection_1_001.trj,784.00,140.12,-30.36,0.00,0.00,0.00,3.31,1.03,-0.86,-0.86,0.73,19.88,5:20,lane change,0.97,162.71,456,3,2,4.21,2.00,152.72,1.67,0.73,145.39,-33.08,140.12,-30.36,482,3,2,7.93,2.55,172.60,0.70,0.30,136.28,-31.44,135.74,-31.37,1.00,99.00,99.00,
Intersection_1_001.trj,782.00,184.35,-34.66,0.00,5.00,3.00,5.15,2.78,-0.08,-0.79,2.03,0.00,6:00,rear end,4.41,172.60,490,3,1,3.75,1.99,172.60,2.37,2.03,184.35,-34.66,172.67,-33.14,492,3,1,7.93,2.55,172.60,5.15,0.75,195.65,-36.13,181.30,-34.26,1.00,99.00,99.00,
Intersection_1_001.trj,782.00,119.10,-24.60,0.00,3.50,3.00,9.47,3.85,-3.48,-3.48,2.06,1.35,5:57,rear end,6.36,168.59,466,10003,1,4.76,2.07,167.76,4.56,1.79,119.10,-24.60,113.80,-23.45,477,3,1,4.36,1.97,169.11,8.41,2.06,143.18,-29.31,122.41,-25.31,1.00,99.00,99.00,
Intersection_1_001.trj,782.00,171.18,-35.98,0.00,3.40,3.00,2.87,1.28,-0.03,-7.43,0.84,-0.06,6:00,rear end,2.43,172.51,481,3,2,4.61,1.95,172.56,1.59,0.84,171.18,-35.98,162.08,-34.79,478,3,2,6.67,2.60,172.50,2.87,0.44,184.32,-37.71,168.79,-35.67,1.00,99.00,99.00,
Intersection_1_001.trj,783.00,211.63,-38.51,0.00,4.50,3.00,5.97,3.92,-0.17,-0.50,1.96,-5.90,6:12,rear end,4.02,167.22,488,3,1,10.22,2.50,171.60,2.07,1.96,211.63,-38.51,197.34,-36.40,497,3,3,10.22,2.50,165.70,5.97,1.96,236.84,-46.82,220.58,-42.68,1.00,99.00,99.00,
Intersection_1_001.trj,784.00,153.70,-33.70,0.00,2.80,3.00,1.13,1.01,-2.70,-2.70,0.75,-5.26,6:11,rear end,0.38,173.76,483,3,2,10.22,2.50,177.85,0.11,0.26,153.70,-33.70,147.80,-33.48,481,3,2,4.61,1.95,172.59,1.13,0.75,163.81,-35.02,160.44,-34.58,1.00,99.00,99.00,
Intersection_1_001.trj,788.00,128.17,-26.62,0.00,0.00,0.00,8.03,2.44,-3.67,-7.25,1.22,10.91,5:38,rear end,3.42,167.98,456,3,2,4.21,2.00,160.65,2.25,1.22,142.73,-31.73,128.17,-26.62,484,3,1,4.21,2.00,171.56,4.62,1.22,156.90,-31.09,132.25,-27.43,1.00,99.00,99.00,
Intersection_1_001.trj,786.00,135.92,-28.52,0.00,3.80,3.00,7.68,0.62,-1.21,-1.68,0.31,6.42,5:47,rear end,5.54,169.39,456,10003,1,4.21,2.00,166.18,5.55,0.31,135.92,-28.52,128.17,-26.62,487,3,1,4.21,2.00,172.60,5.56,0.31,158.75,-31.33,139.57,-28.84,1.00,99.00,99.00,
Intersection_1_001.trj,789.00,157.84,-32.82,0.00,1.90,1.00,1.49,1.49,1.49,1.49,0.98,30.43,4:59,lane change,0.98,172.59,481,3,1,4.61,1.95,142.16,0.00,0.98,157.84,-32.82,156.38,-31.68,478,3,2,6.67,2.60,172.59,1.49,0.51,166.18,-35.33,163.22,-34.94,1.00,99.00,99.00,
Intersection_1_001.trj,788.00,179.88,-37.10,0.00,4.10,2.00,5.04,3.04,-2.30,-2.30,1.52,0.00,6:00,rear end,3.52,172.60,485,3,2,10.22,2.50,172.60,2.00,1.52,179.88,-37.10,177.42,-36.78,491,3,2,10.22,2.50,172.60,5.04,1.52,195.48,-39.13,189.87,-38.40,1.00,99.00,99.00,
Intersection_1_001.trj,788.00,135.74,-31.37,0.00,0.20,0.00,5.73,2.61,-1.46,-1.46,1.46,10.98,5:38,lane change,1.46,183.58,482,3,2,7.93,2.55,172.60,0.00,1.46,135.74,-31.37,135.74,-31.37,483,3,2,10.22,2.50,183.58,2.61,1.15,152.35,-33.53,140.53,-34.27,1.00,99.00,99.00,
Intersection_1_001.trj,786.00,178.40,-33.89,0.00,4.00,3.00,5.35,3.52,-0.89,-1.75,1.96,-0.20,6:00,rear end,3.79,172.44,492,3,1,7.93,2.55,172.60,1.83,1.96,178.40,-33.89,174.13,-33.33,488,3,1,10.22,2.50,172.40,5.35,1.56,197.34,-36.40,186.53,-34.95,1.00,99.00,99.00,
Intersection_1_001.trj,788.00,192.91,-35.80,0.00,3.40,2.00,6.79,3.19,-2.14,-6.94,2.30,0.14,5:59,rear end,4.49,172.52,488,3,1,10.22,2.50,172.46,3.60,0.89,192.91,-35.80,185.11,-34.77,493,3,1,4.76,2.07,172.60,6.79,2.30,209.54,-37.93,195.14,-36.06,1.00,99.00,99.00,
Intersection_1_001.trj,789.00,220.21,-44.18,0.00,1.80,2.00,2.59,2.59,-4.05,-4.05,1.80,25.05,5:10,lane change,1.80,172.60,499,3,3,4.61,1.95,147.55,0.00,1.80,220.33,-44.84,216.21,-42.22,501,3,3,7.93,2.55,172.60,2.59,0.80,231.13,-46.79,224.48,-45.92,1.00,99.00,99.00,
Intersection_1_001.trj,779.00,111.63,-25.22,0.00,0.00,0.00,7.64,5.89,-1.52,-1.52,2.94,-6.71,6:13,rear end,2.94,165.88,452,3,1,10.22,2.50,172.59,0.00,2.94,111.63,-25.22,111.63,-25.22,454,10003,1,10.22,2.50,165.88,5.89,2.94,138.37,-29.56,117.81,-24.39,1.00,99.00,99.00,
Intersection_1_001.trj,790.00,220.21,-44.18,0.00,2.20,3.00,3.15,3.15,-2.84,-2.84,2.08,12.64,5:35,rear end,2.08,172.60,499,3,2,4.61,1.95,159.96,0.00,2.08,220.21,-44.18,213.17,-41.61,502,3,2,6.67,2.60,172.60,3.15,1.08,231.27,-43.78,222.97,-42.70,1.00,99.00,99.00,
Intersection_1_001.trj,791.00,199.47,-36.62,0.00,3.20,3.00,5.20,0.98,-0.14,-7.28,0.49,0.00,5:59,rear end,4.71,172.60,493,3,1,4.76,2.07,172.60,4.22,0.49,199.47,-36.62,192.26,-35.69,498,3,1,4.76,2.07,172.60,5.20,0.49,215.23,-38.67,200.40,-36.74,1.00,99.00,99.00,
Intersection_1_001.trj,782.00,111.63,-25.22,0.00,0.00,0.00,7.89,7.89,-2.82,-2.82,5.69,-3.04,6:06,rear end,2.20,169.55,452,3,1,10.22,2.50,172.59,0.00,2.20,111.63,-25.22,111.63,-25.22,466,3,1,4.76,2.07,169.55,7.89,5.69,148.58,-30.03,119.10,-24.60,1.00,99.00,99.00,
Intersection_1_001.trj,792.00,147.01,-34.24,0.00,4.00,3.00,4.01,1.96,-0.46,-1.68,1.29,18.35,5:23,rear end,3.39,168.41,459,3,2,4.61,1.95,154.24,2.30,1.29,147.01,-34.24,143.97,-32.78,478,3,2,6.67,2.60,172.60,4.01,0.67,159.02,-34.40,152.39,-33.53,1.00,99.00,99.00,
Intersection_1_001.trj,783.00,122.08,-26.57,0.00,0.00,0.00,9.47,5.50,-0.01,-3.48,3.86,-1.68,6:03,rear end,1.64,170.88,465,3,1,7.93,2.55,172.56,0.00,1.64,122.08,-26.57,122.08,-26.57,477,3,1,4.36,1.97,170.88,5.50,3.86,157.03,-31.11,126.80,-26.26,1.00,99.00,99.00,
Intersection_1_001.trj,796.00,179.53,-34.04,0.00,4.70,1.00,5.10,2.63,-6.87,-6.87,1.90,0.03,5:59,rear end,3.20,172.59,488,3,1,10.22,2.50,172.57,2.46,0.73,179.53,-34.04,176.36,-33.62,493,3,1,4.76,2.07,172.60,5.10,1.90,188.52,-35.20,186.64,-34.96,1.00,99.00,99.00,
Intersection_1_001.trj,795.00,221.02,-39.42,0.00,4.90,2.00,8.67,5.21,-4.43,-4.43,2.77,0.00,6:00,rear end,6.22,172.60,500,3,1,3.75,1.99,172.60,3.45,2.77,221.02,-39.42,215.26,-38.67,505,3,1,4.21,2.00,172.60,8.67,2.44,234.17,-41.13,224.10,-39.82,1.00,99.00,99.00,
Intersection_1_001.trj,796.00,111.63,-25.22,0.00,0.00,0.00,6.19,0.17,0.17,0.17,0.13,-4.83,6:10,rear end,0.04,167.76,452,3,1,10.22,2.50,172.59,0.00,0.04,111.63,-25.22,111.63,-25.22,477,10003,1,4.36,1.97,167.76,0.17,0.13,119.47,-24.68,117.77,-24.31,1.00,99.00,99.00,
Intersection_1_001.trj,796.00,200.40,-36.74,0.00,2.10,2.00,1.95,1.55,-7.17,-7.17,0.83,-0.05,6:00,rear end,0.72,172.55,498,3,1,4.76,2.07,172.60,0.00,0.72,200.40,-36.74,198.04,-36.44,496,3,1,4.21,2.00,172.55,1.55,0.83,210.58,-38.07,204.25,-37.25,1.00,99.00,99.00,
Intersection_1_001.trj,787.00,128.17,-26.62,0.00,0.00,0.00,5.55,3.31,0.00,0.00,2.34,9.95,5:40,rear end,0.98,162.61,456,3,1,4.21,2.00,162.61,3.31,2.34,140.12,-30.36,128.17,-26.62,465,3,1,7.93,2.55,172.56,0.00,0.98,122.08,-26.57,122.08,-26.57,1.00,99.00,99.00,
Intersection_1_001.trj,799.00,111.63,-25.22,0.00,0.00,0.00,7.00,2.65,2.03,2.03,1.99,-4.90,6:10,rear end,0.66,167.69,452,3,1,10.22,2.50,172.59,0.00,0.66,111.63,-25.22,111.63,-25.22,456,10003,1,4.21,2.00,167.69,2.65,1.99,123.68,-25.61,114.11,-23.52,1.00,99.00,99.00,
Intersection_1_001.trj,801.00,111.63,-25.22,0.00,0.00,0.00,8.93,2.36,0.27,0.27,1.77,-4.81,6:10,rear end,0.59,167.78,452,3,1,10.22,2.50,172.59,0.00,0.59,111.63,-25.22,111.63,-25.22,484,10003,1,4.21,2.00,167.78,2.36,1.77,130.36,-27.04,116.55,-24.05,1.00,99.00,99.00,
Intersection_1_001.trj,799.00,122.08,-26.57,0.00,0.00,0.00,8.93,2.36,0.27,0.27,1.66,-4.69,6:09,rear end,0.69,167.88,465,3,1,7.93,2.55,172.56,0.00,0.69,122.08,-26.57,122.08,-26.57,484,10003,1,4.21,2.00,167.88,2.36,1.66,130.36,-27.04,127.92,-26.51,1.00,99.00,99.00,
Intersection_1_001.trj,799.00,170.78,-32.90,0.00,4.20,3.00,3.65,1.84,-1.74,-1.74,1.33,0.01,5:59,rear end,2.32,172.60,488,3,1,10.22,2.50,172.59,1.81,0.51,170.78,-32.90,168.10,-32.55,493,3,1,4.76,2.07,172.60,3.65,1.33,182.39,-34.41,177.70,-33.80,1.00,99.00,99.00,
Intersection_1_001.trj,797.00,208.84,-37.84,0.00,4.00,2.00,4.49,0.76,-0.74,-3.83,0.41,0.02,5:59,rear end,2.31,172.59,496,3,1,4.21,2.00,172.58,1.95,0.36,208.84,-37.84,194.99,-36.04,500,3,1,3.75,1.99,172.60,2.72,0.41,217.96,-39.02,207.67,-37.69,1.00,99.00,99.00,
Intersection_1_001.trj,798.00,221.61,-39.50,0.00,3.70,3.00,6.48,4.64,-2.67,-7.57,2.43,0.00,5:59,rear end,4.26,172.60,505,3,1,4.21,2.00,172.60,1.83,2.43,221.61,-39.50,215.41,-38.69,507,3,1,4.64,2.00,172.60,6.48,2.21,235.53,-41.31,222.74,-39.65,1.00,99.00,99.00,
Intersection_1_001.trj,803.00,111.63,-25.22,0.00,0.00,0.00,8.77,4.50,2.00,2.00,3.38,-4.80,6:10,rear end,1.12,167.79,452,3,1,10.22,2.50,172.59,0.00,1.12,111.63,-25.22,111.63,-25.22,487,10003,1,4.21,2.00,167.79,4.50,3.38,131.50,-27.28,118.40,-24.45,1.00,99.00,99.00,
Intersection_1_001.trj,802.00,122.08,-26.57,0.00,0.00,0.00,8.77,1.92,-0.02,-0.02,1.35,-4.56,6:09,rear end,0.56,168.00,465,3,1,7.93,2.55,172.56,0.00,0.56,122.08,-26.57,122.08,-26.57,487,10003,1,4.21,2.00,168.00,1.92,1.35,136.49,-28.33,125.99,-26.09,1.00,99.00,99.00,
Intersection_1_001.trj,804.00,122.08,-26.57,0.00,0.00,0.00,10.26,3.13,2.06,2.06,2.17,-3.85,6:08,rear end,0.96,168.71,465,3,1,7.93,2.55,172.56,0.00,0.96,122.08,-26.57,122.08,-26.57,481,3,1,4.61,1.95,168.71,3.13,2.17,141.36,-29.09,122.02,-25.23,1.00,99.00,99.00,
Intersection_1_001.trj,800.00,182.39,-34.41,0.00,4.60,2.00,5.36,1.71,-1.86,-1.86,0.85,0.00,6:00,rear end,4.50,172.60,493,3,1,4.76,2.07,172.60,3.65,0.85,182.39,-34.41,177.13,-33.72,498,3,1,4.76,2.07,172.60,5.36,0.85,193.79,-35.89,183.81,-34.59,1.00,99.00,99.00,
