trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
Intersection_1_001-rs-w-jrude6.trj,763.00,18.07,-198.16,0.00,3.80,3.00,4.93,2.15,-1.83,-1.83,1.57,0.00,6:00,rear end,4.35,82.34,415,5,3,3.75,1.99,82.34,2.78,1.57,18.07,-198.16,18.42,-195.57,418,5,3,7.93,2.55,82.34,4.93,0.58,16.32,-211.15,17.30,-203.88,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,778.00,-2.26,-4.80,0.00,4.50,2.00,3.04,0.30,-0.04,-0.04,0.17,-4.67,6:09,rear end,2.95,349.84,82,10,1,5.97,2.41,352.46,2.85,0.17,-2.26,-4.80,8.77,-6.26,98,10008,1,6.67,2.60,347.79,3.04,0.14,-12.83,-2.72,-5.87,-4.22,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,779.00,-9.90,-3.45,0.00,4.20,2.00,3.21,0.34,-0.07,-0.07,0.23,-5.01,6:10,rear end,3.06,349.05,98,10008,1,6.67,2.60,350.76,3.00,0.11,-9.90,-3.45,0.50,-5.14,83,10008,1,4.21,2.00,345.75,3.21,0.23,-19.67,-0.97,-12.63,-2.75,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,785.00,93.52,-19.73,0.00,3.90,1.00,7.60,2.44,-4.06,-4.06,1.89,-2.67,6:05,rear end,5.48,171.78,648,9,1,12.14,2.55,172.59,4.93,0.55,93.52,-19.73,83.07,-18.37,649,10003,1,4.61,1.95,169.91,7.36,1.89,108.90,-22.38,93.56,-19.65,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,786.00,96.09,-19.99,0.00,3.70,3.00,7.94,4.41,-7.60,-7.60,2.31,-4.27,6:09,rear end,5.83,169.47,649,9,1,4.61,1.95,172.51,3.54,2.31,96.09,-19.99,92.34,-19.50,650,10003,1,4.76,2.07,168.24,7.94,2.11,107.52,-22.08,100.05,-20.53,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,786.00,-38.30,3.88,0.00,0.00,1.00,2.50,2.50,-0.20,-1.00,1.76,6.94,5:46,rear end,1.76,352.47,89,7,1,4.21,2.00,345.53,0.00,1.76,-38.30,3.88,-9.95,-3.43,90,7,2,7.93,2.55,352.47,2.50,0.74,-45.36,6.88,-40.35,6.22,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,788.00,27.10,-8.60,0.00,3.90,3.00,9.16,4.51,-3.56,-3.56,2.40,-0.02,6:00,rear end,6.77,352.73,83,10,1,4.21,2.00,352.75,4.65,2.12,27.10,-8.60,31.53,-9.16,101,10,1,3.75,1.99,352.73,9.16,2.40,11.66,-6.63,24.79,-8.31,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,791.00,98.65,-20.32,0.00,3.30,3.00,12.37,8.05,-1.12,-4.02,4.21,-3.05,6:06,rear end,6.73,168.74,650,9,1,4.76,2.07,171.10,2.90,3.84,101.90,-20.86,96.79,-20.06,652,3,1,4.61,1.95,168.05,10.94,4.21,139.64,-28.85,103.17,-21.14,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,791.00,7.06,-6.01,0.00,3.60,3.00,10.52,4.54,-3.15,-3.15,3.21,-2.98,6:06,rear end,6.32,351.25,103,10,1,7.93,2.55,352.57,4.99,1.34,7.06,-6.01,18.03,-7.44,89,10008,1,4.21,2.00,349.59,9.52,3.21,-19.67,-0.98,9.86,-6.40,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,796.00,49.63,9.89,0.00,0.00,0.00,15.30,0.95,0.62,0.62,0.67,-1.02,6:02,rear end,8.75,76.63,317,10004,1,4.21,2.00,77.33,9.41,0.67,41.88,-24.56,49.63,9.89,375,10012,1,7.93,2.55,76.31,8.47,0.28,40.16,-18.83,46.91,8.86,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,793.00,4.72,-5.73,0.00,3.60,3.00,10.48,6.02,-2.99,-2.99,3.24,-3.86,6:08,rear end,7.71,349.76,89,10,1,4.21,2.00,352.58,4.48,3.24,4.72,-5.73,9.76,-6.39,105,10008,1,4.76,2.07,348.72,10.48,2.78,-17.24,-1.61,1.01,-5.25,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,798.00,-20.82,-0.72,0.00,4.00,1.00,9.66,3.38,-5.62,-5.62,1.77,0.51,5:59,rear end,8.05,346.35,108,10008,1,4.61,1.95,346.03,6.29,1.77,-20.82,-0.72,-16.17,-1.87,111,10008,1,4.76,2.07,346.54,9.66,1.61,-29.41,1.35,-22.75,-0.24,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,796.00,31.40,-76.45,0.00,3.80,3.00,2.95,0.61,-0.05,-1.46,0.34,0.00,6:00,rear end,1.75,82.34,384,5,4,4.92,2.34,82.34,2.02,0.27,31.40,-76.45,31.74,-73.92,386,5,4,4.64,2.00,82.34,1.41,0.34,30.12,-85.98,30.81,-80.87,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,797.00,50.41,19.03,0.00,4.10,1.00,14.55,2.85,-1.00,-1.00,1.43,2.03,5:56,rear end,11.89,79.09,375,10002,1,7.93,2.55,77.96,10.48,1.43,46.91,8.86,53.73,40.85,319,10004,1,7.93,2.55,79.99,13.30,1.43,44.93,-12.38,52.07,28.04,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,797.00,-15.82,-1.98,0.00,3.40,2.00,9.66,3.13,-3.38,-3.38,2.17,-0.26,6:01,rear end,6.09,347.50,107,10008,1,7.93,2.55,347.61,5.12,0.96,-15.82,-1.98,-4.99,-4.36,108,7,1,4.61,1.95,347.34,8.25,2.17,-37.36,2.80,-12.85,-2.70,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,801.00,27.98,-101.91,0.00,4.80,3.00,2.59,1.22,-0.05,-0.69,0.76,0.00,6:00,rear end,1.83,82.34,395,5,4,6.04,2.40,82.34,1.37,0.45,27.98,-101.91,28.32,-99.42,398,5,4,4.33,1.99,82.34,2.59,0.76,26.47,-113.19,27.35,-106.63,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,799.00,135.44,-28.17,0.00,3.30,1.00,15.86,9.18,-0.95,-6.73,6.48,2.78,5:54,rear end,9.39,167.79,653,3,2,7.93,2.55,166.41,6.69,2.70,161.58,-34.73,124.96,-25.88,655,3,2,4.21,2.00,169.19,15.86,6.48,206.85,-41.69,133.28,-27.64,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,804.00,31.25,-100.09,0.00,5.00,3.00,4.16,3.08,-0.08,-1.49,1.60,0.00,5:59,rear end,2.57,82.34,365,5,3,4.64,2.00,82.34,1.08,1.48,31.25,-100.09,32.44,-91.29,376,5,3,4.33,1.99,82.34,4.16,1.60,29.62,-112.22,30.93,-102.52,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,805.00,41.97,-42.87,0.00,0.00,0.00,2.60,0.89,-0.72,-0.72,0.74,-23.69,6:47,rear end,0.74,58.65,291,5,2,4.61,1.95,82.34,0.00,0.74,41.97,-42.87,41.97,-42.87,378,5,4,18.12,2.55,58.65,0.89,0.14,34.51,-53.34,37.01,-49.25,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,804.00,34.31,-77.39,0.00,0.90,2.00,6.53,1.46,-1.26,-3.82,1.08,0.00,6:00,rear end,5.45,82.34,356,5,3,10.22,2.50,82.34,5.07,0.38,34.31,-77.39,35.94,-65.21,360,5,3,4.61,1.95,82.34,6.53,1.08,32.25,-92.66,34.67,-74.71,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,805.00,33.82,-58.46,0.00,0.00,0.00,7.92,3.00,-0.72,-0.72,2.54,7.93,5:44,rear end,1.12,86.29,371,5,4,4.21,2.00,82.34,3.66,2.54,33.18,-63.24,33.82,-58.46,378,5,3,18.12,2.55,90.27,0.66,0.46,37.01,-49.25,37.01,-48.94,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,804.00,27.38,-106.41,0.00,3.60,3.00,2.81,0.96,-0.28,-3.48,0.50,0.00,6:00,rear end,2.35,82.34,398,5,4,4.33,1.99,82.34,1.85,0.50,27.10,-108.47,27.93,-102.26,401,5,4,4.64,2.00,82.34,2.81,0.46,25.60,-119.60,26.98,-109.33,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,806.00,26.42,-113.51,0.00,2.80,3.00,3.29,3.29,-1.85,-1.85,1.69,0.00,6:00,rear end,1.69,82.34,401,5,4,4.64,2.00,82.34,0.00,1.69,26.42,-113.51,27.36,-106.54,402,5,4,4.76,2.07,82.34,3.29,1.60,25.08,-123.46,25.92,-117.26,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,809.00,34.31,-54.87,0.00,4.60,1.00,4.86,2.27,0.00,0.00,1.26,0.00,5:59,rear end,3.60,82.34,384,5,4,4.92,2.34,82.34,2.59,1.01,34.31,-54.87,34.82,-51.07,386,5,4,4.64,2.00,82.34,4.86,1.26,33.04,-64.31,33.68,-59.50,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,808.00,40.91,-39.18,0.00,3.40,3.00,2.68,0.84,-0.92,-0.92,0.70,-29.43,6:59,rear end,1.37,88.01,291,5,3,4.61,1.95,111.77,1.69,0.70,40.91,-39.18,40.23,-37.48,297,5,2,18.12,2.55,82.34,1.34,0.14,40.29,-55.43,41.02,-49.95,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,808.00,37.01,-48.94,0.00,0.00,0.00,5.59,2.96,-1.00,-1.00,2.37,12.91,5:34,rear end,0.59,82.34,378,5,3,18.12,2.55,69.43,0.00,0.59,37.01,-48.94,37.01,-48.94,384,5,4,4.92,2.34,82.34,2.96,2.37,32.10,-71.25,33.90,-57.93,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,809.00,29.28,-92.28,0.00,2.90,3.00,2.95,1.89,-1.86,-1.86,1.18,0.00,5:59,rear end,1.53,82.34,395,5,4,6.04,2.40,82.34,0.83,0.71,29.17,-93.07,30.99,-79.54,398,5,4,4.33,1.99,82.34,2.72,1.18,27.56,-105.07,28.64,-97.01,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,809.00,25.58,-119.77,0.00,1.20,2.00,4.02,1.24,-1.11,-1.11,0.83,0.00,6:00,rear end,2.10,82.34,402,5,4,4.76,2.07,82.34,1.26,0.83,25.58,-119.77,26.69,-111.55,403,5,4,7.93,2.55,82.34,2.50,0.40,23.87,-132.52,25.35,-121.49,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,811.00,33.68,-59.50,0.00,0.90,2.00,6.06,1.21,-6.62,-6.62,0.62,0.00,6:00,rear end,5.48,82.34,386,5,4,4.64,2.00,82.34,4.86,0.62,33.68,-59.50,34.95,-50.05,388,5,4,4.76,2.07,82.34,6.06,0.59,31.89,-72.88,33.87,-58.11,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,810.00,30.93,-102.48,0.00,3.80,3.00,5.15,2.98,-0.26,-2.07,1.58,0.00,6:00,rear end,3.57,82.34,357,5,3,4.21,2.00,82.34,2.18,1.40,30.93,-102.48,31.26,-100.08,373,5,3,3.75,1.99,82.34,5.15,1.58,29.43,-113.63,30.43,-106.23,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,814.00,22.95,-139.33,0.00,3.70,2.00,5.05,3.11,-1.95,-7.61,2.60,-0.01,6:00,rear end,2.44,82.35,404,5,4,18.12,2.55,82.35,1.94,0.51,22.95,-139.33,23.64,-134.24,406,5,4,4.61,1.95,82.34,5.05,2.60,20.58,-156.96,21.75,-148.28,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,814.00,28.83,-118.09,0.00,3.90,3.00,6.09,2.85,-1.69,-1.69,1.59,0.00,5:59,rear end,4.83,82.34,396,5,3,7.93,2.55,82.34,3.24,1.59,28.83,-118.09,29.39,-113.92,381,5,3,10.22,2.50,82.34,6.09,1.26,26.31,-136.85,27.78,-125.96,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,821.00,20.59,-156.92,0.00,0.00,0.00,6.97,3.58,-6.67,-6.67,2.35,0.00,5:59,rear end,1.79,82.34,411,5,4,7.93,2.55,82.34,0.56,1.23,20.47,-157.77,20.59,-156.92,413,5,4,4.66,2.27,82.34,4.14,2.35,18.41,-173.12,20.19,-159.83,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,818.00,25.90,-139.93,0.00,4.10,3.00,5.73,2.74,-1.41,-1.41,1.53,0.00,5:59,rear end,4.51,82.34,390,5,3,7.93,2.55,82.34,2.98,1.53,25.90,-139.93,26.44,-135.89,408,5,3,10.22,2.50,82.34,5.73,1.21,23.25,-159.62,24.72,-148.71,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,823.00,22.44,-143.09,0.00,4.00,1.00,4.66,0.95,-2.25,-2.25,0.65,0.00,6:00,rear end,1.89,82.34,406,5,4,4.61,1.95,82.34,1.23,0.65,22.20,-144.93,22.85,-140.04,411,5,4,7.93,2.55,82.34,2.18,0.29,20.73,-155.84,21.66,-148.95,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,819.00,30.08,-86.33,0.00,3.40,3.00,8.28,2.29,-7.03,-7.03,1.18,0.00,6:00,rear end,6.10,82.34,401,5,4,4.64,2.00,82.34,7.28,1.18,30.08,-86.33,31.53,-75.50,402,5,4,4.76,2.07,82.34,4.99,1.11,27.44,-105.92,30.61,-82.34,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,823.00,21.34,-196.31,0.00,0.00,0.00,2.55,2.50,0.00,0.00,1.33,-22.12,6:44,rear end,1.33,82.34,405,5,2,4.21,2.00,82.34,2.50,1.17,21.34,-196.31,21.34,-196.31,415,5,3,3.75,1.99,60.22,0.00,1.33,19.00,-195.56,19.00,-195.56,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,823.00,20.19,-159.83,0.00,3.30,3.00,6.90,4.92,-2.54,-2.54,2.74,0.00,6:00,rear end,2.18,82.34,413,5,4,4.66,2.27,82.34,0.00,2.18,20.19,-159.83,21.12,-152.91,416,5,4,4.21,2.00,82.34,4.92,2.74,17.15,-182.45,19.79,-162.84,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,825.00,24.04,-176.27,0.00,3.20,3.00,5.02,4.41,-7.52,-7.52,2.21,-1.74,6:03,rear end,2.82,80.79,400,5,2,4.01,1.85,82.34,0.61,2.21,24.04,-176.27,24.39,-173.65,415,5,2,3.75,1.99,80.60,5.02,2.20,21.69,-190.84,23.63,-179.09,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,825.00,19.13,-167.76,0.00,4.70,3.00,5.67,3.47,-0.25,-2.03,2.19,0.00,5:59,rear end,4.38,82.34,416,5,4,4.21,2.00,82.34,2.19,2.19,19.13,-167.76,20.20,-159.76,417,5,4,5.97,2.41,82.34,5.67,1.28,17.22,-181.92,18.76,-170.51,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,826.00,20.85,-195.72,0.00,1.80,3.00,1.56,1.56,-2.13,-2.13,0.80,-13.63,6:27,lane change,0.80,82.34,405,5,2,4.21,2.00,95.97,0.00,0.80,20.85,-195.72,19.85,-186.08,412,5,2,4.61,1.95,82.34,1.56,0.75,20.44,-203.04,21.26,-196.91,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,826.00,27.31,-151.95,0.00,0.90,1.00,3.37,0.55,-7.27,-7.30,0.30,0.00,5:59,rear end,0.30,82.34,380,5,2,4.01,1.85,82.34,0.00,0.30,27.31,-151.95,28.21,-145.26,382,5,2,4.61,1.95,82.34,0.55,0.25,26.51,-157.85,27.44,-151.00,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,827.00,26.54,-112.65,0.00,4.00,2.00,4.52,1.74,-0.07,-7.54,1.46,0.00,6:00,rear end,3.07,82.34,404,5,4,18.12,2.55,82.34,2.78,0.28,26.54,-112.65,27.55,-105.12,406,5,4,4.61,1.95,82.34,4.52,1.46,24.01,-131.42,25.75,-118.53,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,829.00,24.29,-196.91,0.00,4.10,2.00,5.53,1.24,-1.86,-1.86,0.77,0.00,6:00,rear end,4.76,82.34,419,5,1,6.04,2.40,82.34,4.28,0.48,24.29,-196.91,24.95,-192.03,422,5,1,4.61,1.95,82.34,5.53,0.77,22.75,-208.33,24.00,-199.05,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,833.00,25.75,-118.53,0.00,2.80,3.00,2.79,0.38,-0.11,-0.73,0.27,0.00,6:00,rear end,2.67,82.34,406,5,4,4.61,1.95,82.34,2.41,0.27,25.38,-121.30,26.15,-115.53,411,5,4,7.93,2.55,82.34,2.79,0.12,23.52,-135.07,24.93,-124.60,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,833.00,23.30,-136.76,0.00,3.30,3.00,2.94,0.45,-1.00,-7.38,0.25,0.00,5:59,rear end,2.74,82.34,413,5,4,4.66,2.27,82.34,2.94,0.20,23.30,-136.76,24.01,-131.45,416,5,4,4.21,2.00,82.34,2.49,0.25,22.02,-146.22,23.38,-136.14,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,838.00,21.75,-148.24,0.00,1.20,3.00,3.04,2.40,-1.17,-1.27,1.40,0.01,5:59,rear end,1.40,82.35,417,5,4,5.97,2.41,82.34,0.00,1.40,21.75,-148.24,22.44,-143.14,418,5,4,7.93,2.55,82.35,2.40,1.00,20.19,-159.89,21.13,-152.85,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,838.00,19.15,-167.92,0.00,4.50,2.00,3.71,1.98,-0.05,-5.32,1.36,-0.27,6:01,rear end,2.35,82.48,421,5,4,7.93,2.55,82.62,1.73,0.62,19.15,-167.92,19.83,-162.67,420,5,4,4.64,2.00,82.34,3.71,1.36,17.43,-180.39,18.54,-172.10,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,840.00,15.86,-209.69,0.00,0.00,0.00,2.87,1.74,0.00,0.00,0.96,-14.61,6:29,rear end,2.10,86.00,429,5,3,4.61,1.95,96.96,1.19,0.96,15.86,-209.69,15.86,-209.69,430,5,4,4.84,2.29,82.34,2.87,0.78,13.36,-210.69,13.36,-210.69,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,864.00,23.45,-8.13,0.00,1.20,1.00,7.50,1.88,-0.01,-3.78,1.30,-0.03,6:00,rear end,6.20,352.71,107,10,1,7.93,2.55,352.73,5.63,0.58,18.68,-7.52,29.59,-8.92,108,10,1,4.61,1.95,352.69,7.50,1.30,5.01,-5.77,21.37,-7.87,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,864.00,12.45,-6.73,0.00,3.20,2.00,8.86,1.35,-5.61,-5.61,0.71,-0.25,6:01,rear end,8.21,352.58,108,10,1,4.61,1.95,352.72,7.50,0.71,12.45,-6.73,21.37,-7.87,111,10,1,4.76,2.07,352.47,8.86,0.65,-2.54,-4.74,14.59,-7.00,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,866.00,87.53,-18.92,0.00,1.90,1.00,8.68,2.14,-3.21,-6.26,1.51,-1.89,6:04,rear end,6.61,172.10,653,9,1,7.93,2.55,172.78,5.98,0.63,93.58,-19.71,72.84,-17.09,655,10003,1,4.21,2.00,170.89,8.11,1.51,110.12,-22.65,83.94,-18.45,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,868.00,40.21,-37.06,0.00,2.50,3.00,5.00,5.00,-1.20,-1.20,3.69,-8.90,6:18,rear end,3.69,82.34,291,5,3,4.61,1.95,91.25,0.00,3.69,40.23,-37.48,39.86,-20.76,356,5,3,10.22,2.50,82.34,5.00,1.30,36.68,-59.70,39.61,-37.94,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,872.00,-8.64,-3.71,0.00,1.60,1.00,7.61,3.24,-3.07,-3.07,2.38,-1.04,6:02,rear end,4.68,347.05,112,10008,1,12.14,2.55,347.46,3.83,0.85,-14.49,-2.32,-6.84,-4.02,113,10008,1,4.84,2.29,346.42,7.07,2.38,-32.92,2.18,-16.70,-1.74,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,870.00,83.94,-18.45,0.00,1.10,3.00,3.34,3.34,-6.03,-6.03,1.72,-0.18,6:00,rear end,1.72,172.78,655,9,1,4.21,2.00,172.95,0.00,1.72,83.94,-18.45,79.60,-17.92,657,9,1,4.61,1.95,172.78,3.34,1.62,93.73,-19.68,86.29,-18.74,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,869.00,-49.55,4.37,0.00,2.60,1.00,6.84,3.01,-1.51,-1.51,1.55,-4.94,6:10,rear end,3.99,348.95,114,7,1,4.61,1.95,352.27,2.54,1.46,-52.66,4.78,-31.92,1.96,115,7,2,4.21,2.00,347.33,5.54,1.55,-64.20,8.45,-41.56,3.36,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,873.00,37.69,-34.88,0.00,2.40,3.00,7.41,4.79,-1.08,-2.02,2.69,10.93,5:38,rear end,4.75,78.87,384,5,4,4.92,2.34,71.42,2.70,2.10,36.46,-38.82,43.24,-18.67,360,5,3,4.61,1.95,82.34,7.41,2.69,36.65,-59.95,40.19,-33.65,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,874.00,38.84,-43.64,0.00,2.50,2.00,6.11,3.18,-0.68,-1.68,1.62,0.00,6:00,rear end,4.55,82.34,360,5,3,4.61,1.95,82.34,2.93,1.62,38.84,-43.64,40.19,-33.65,392,5,3,4.64,2.00,82.34,6.11,1.56,37.18,-56.02,38.60,-45.44,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,874.00,36.04,-41.97,0.00,2.90,2.00,3.06,1.63,-0.82,-0.82,0.84,0.00,6:00,rear end,2.26,82.34,386,5,4,4.64,2.00,82.34,1.42,0.84,36.04,-41.97,37.08,-34.21,388,5,4,4.76,2.07,82.34,3.06,0.79,34.89,-50.53,35.53,-45.75,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,872.00,90.83,-19.31,0.00,0.50,2.00,9.37,6.04,-3.76,-3.76,3.12,-3.35,6:07,rear end,6.26,170.35,657,9,1,4.61,1.95,172.78,3.34,2.93,93.73,-19.68,86.21,-18.73,658,10003,1,4.21,2.00,169.42,9.37,3.12,115.29,-23.77,92.48,-19.51,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,876.00,38.05,-72.02,0.00,3.20,2.00,2.65,1.24,0.00,0.00,0.62,-0.01,6:00,rear end,2.03,82.33,318,5,2,4.76,2.07,82.34,1.42,0.62,38.05,-72.02,38.82,-66.30,352,5,2,4.76,2.07,82.33,2.65,0.62,36.88,-80.71,37.59,-75.45,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,875.00,33.92,-80.23,0.00,3.00,3.00,5.03,3.42,-1.96,-1.96,1.73,0.00,5:59,rear end,3.30,82.34,376,5,3,4.33,1.99,82.34,1.61,1.69,33.92,-80.23,35.85,-65.90,357,5,3,4.21,2.00,82.34,5.03,1.73,32.27,-92.56,34.04,-79.40,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,876.00,35.53,-45.75,0.00,4.30,2.00,2.73,0.62,-0.39,-0.39,0.37,0.00,5:59,rear end,2.48,82.34,388,5,4,4.76,2.07,82.34,2.11,0.37,35.53,-45.75,36.87,-35.77,395,5,4,6.04,2.40,82.34,2.73,0.25,34.20,-55.64,35.00,-49.73,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,874.00,-35.73,2.59,0.00,3.50,2.00,6.70,1.78,-0.41,-1.74,0.99,-3.70,6:07,rear end,5.72,347.41,115,7,1,4.21,2.00,349.19,6.70,0.99,-35.73,2.59,-28.99,1.31,117,7,1,4.66,2.27,345.49,4.95,0.79,-46.42,5.21,-37.62,2.94,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,876.00,42.55,-42.91,0.00,0.00,0.00,1.97,1.97,-1.00,-1.00,1.06,-23.51,6:47,rear end,0.91,82.34,348,5,2,4.76,2.07,105.85,0.00,0.91,42.55,-42.91,42.55,-42.91,354,5,1,4.21,2.00,82.34,1.97,1.06,44.70,-45.08,44.70,-45.08,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,878.00,-50.22,7.49,0.00,3.70,3.00,4.60,1.72,-0.61,-1.42,1.26,0.00,6:00,rear end,3.34,352.64,118,7,2,10.22,2.50,352.64,2.88,0.46,-50.22,7.49,-47.61,7.15,120,7,2,4.64,2.00,352.64,4.60,1.26,-65.39,9.45,-56.90,8.35,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,880.00,37.59,-75.45,0.00,0.90,1.00,4.84,2.19,-1.46,-1.61,1.58,0.00,5:59,rear end,4.23,82.34,352,5,2,4.76,2.07,82.34,2.65,1.58,37.59,-75.45,38.64,-67.65,320,5,2,10.22,2.50,82.34,4.84,0.61,36.09,-86.61,37.21,-78.33,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,881.00,38.01,-49.82,0.00,3.90,2.00,5.16,1.47,-0.29,-7.35,0.76,0.00,6:00,rear end,4.40,82.34,365,5,3,4.64,2.00,82.34,3.69,0.71,38.01,-49.82,38.75,-44.36,376,5,3,4.33,1.99,82.34,5.16,0.76,36.56,-60.64,37.86,-50.92,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,883.00,36.56,-60.64,0.00,4.00,3.00,4.84,1.92,-0.33,-2.70,1.02,0.00,6:00,rear end,3.82,82.34,357,5,3,4.21,2.00,82.34,2.92,0.90,36.56,-60.64,36.97,-57.54,373,5,3,3.75,1.99,82.34,4.84,1.02,35.11,-71.37,36.11,-63.98,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,885.00,41.87,-43.62,0.00,4.50,3.00,2.60,1.66,-0.87,-1.15,0.90,-23.66,6:47,lane change,1.75,90.06,316,5,2,4.92,2.34,106.01,1.09,0.77,41.87,-43.62,40.25,-37.95,318,5,2,4.76,2.07,82.34,2.60,0.90,40.54,-53.55,41.33,-47.69,1.00,99.00,99.00,
Intersection_1_001-rs-w-jrude6.trj,884.00,34.01,-102.09,0.00,4.20,3.00,3.61,2.12,-1.11,-1.11,1.06,0.00,6:00,rear end,2.55,82.34,335,5,2,10.22,2.50,82.34,1.49,1.06,33.79,-103.71,34.90,-95.49,340,5,2,10.22,2.50,82.34,3.61,1.06,31.52,-120.59,32.84,-110.79,1.00,99.00,99.00,
