trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
Intersection_1_001.trj,555.00,34.41,-70.56,0.00,0.00,0.00,4.93,1.08,0.00,0.00,0.69,-28.21,6:56,rear end,0.69,110.55,132,5,3,18.12,2.55,110.55,1.08,0.38,35.01,-72.15,34.41,-70.56,135,5,4,10.22,2.50,82.34,0.00,0.69,31.71,-74.18,31.71,-74.18,1.00,99.00,99.00,
Intersection_1_001.trj,558.00,37.09,-56.71,0.00,0.00,0.00,6.15,2.51,1.21,1.21,1.91,1.15,5:58,rear end,1.91,83.49,113,5,3,5.97,2.41,82.34,0.00,1.91,37.09,-56.71,37.09,-56.71,132,5,4,18.12,2.55,83.49,2.51,0.60,33.67,-67.74,34.51,-60.42,1.00,99.00,99.00,
Intersection_1_001.trj,558.00,135.89,-28.12,0.00,3.70,3.00,6.19,2.65,-3.67,-3.67,1.82,3.95,5:52,rear end,4.39,170.26,453,10003,1,7.93,2.55,168.51,3.56,0.83,135.89,-28.12,129.41,-26.80,456,3,1,4.64,2.00,172.45,6.19,1.82,152.87,-30.57,137.90,-28.59,1.00,99.00,99.00,
Intersection_1_001.trj,558.00,24.27,-152.01,0.00,3.80,1.00,9.13,1.62,-1.00,-3.86,0.84,-0.02,6:00,rear end,8.35,82.33,185,5,3,4.76,2.07,82.34,7.51,0.84,24.27,-152.01,26.01,-139.06,186,5,3,4.66,2.27,82.32,9.13,0.78,22.53,-164.90,25.08,-145.97,1.00,99.00,99.00,
Intersection_1_001.trj,559.00,123.41,-25.53,0.00,0.70,3.00,6.41,0.77,-2.12,-2.12,0.52,2.36,5:55,rear end,5.92,169.35,450,10003,1,4.76,2.07,167.83,6.41,0.52,126.71,-26.24,121.05,-25.02,453,3,1,7.93,2.55,170.19,5.68,0.25,146.06,-29.69,129.56,-26.83,1.00,99.00,99.00,
Intersection_1_001.trj,559.00,37.20,-55.89,0.00,3.90,3.00,5.13,5.13,-0.07,-1.47,3.00,0.00,5:59,rear end,3.00,82.34,113,5,3,5.97,2.41,82.34,0.00,3.00,37.09,-56.71,39.38,-39.66,139,5,3,7.93,2.55,82.34,5.13,2.13,33.87,-80.62,36.71,-59.53,1.00,99.00,99.00,
Intersection_1_001.trj,559.00,31.99,-94.64,0.00,4.10,1.00,4.33,1.49,-6.87,-6.87,0.80,0.00,6:00,rear end,0.80,82.34,140,5,3,4.01,1.85,82.34,0.00,0.80,31.99,-94.64,33.84,-80.83,143,5,3,4.36,1.97,82.34,1.49,0.69,31.06,-101.50,32.26,-92.61,1.00,99.00,99.00,
Intersection_1_001.trj,561.00,31.63,-97.26,0.00,4.60,3.00,1.49,1.49,0.00,0.00,0.80,0.00,6:00,rear end,0.69,82.34,143,5,3,4.36,1.97,82.34,0.00,0.69,31.63,-97.26,32.84,-88.27,145,5,3,4.01,1.85,82.34,1.49,0.80,30.16,-108.19,31.15,-100.87,1.00,99.00,99.00,
Intersection_1_001.trj,558.00,33.43,-128.94,0.00,3.60,3.00,10.90,7.31,-1.00,-2.61,3.83,0.00,6:00,rear end,7.41,82.34,182,5,1,4.21,2.00,82.34,3.59,3.83,33.02,-132.00,35.48,-113.71,184,5,1,4.64,2.00,82.34,10.90,3.48,28.46,-165.89,34.63,-120.02,1.00,99.00,99.00,
Intersection_1_001.trj,560.00,142.40,-29.21,0.00,3.50,3.00,6.10,3.57,-1.42,-7.78,1.82,0.69,5:59,rear end,4.28,172.39,456,3,1,4.64,2.00,171.91,2.52,1.76,142.40,-29.21,137.51,-28.52,457,3,1,4.61,1.95,172.60,6.10,1.82,157.66,-31.19,144.44,-29.48,1.00,99.00,99.00,
Intersection_1_001.trj,565.00,197.63,-42.43,0.00,4.90,1.00,5.79,1.53,-3.00,-3.00,0.82,0.00,5:59,rear end,4.98,172.60,460,3,3,4.21,2.00,172.60,4.26,0.72,197.63,-42.43,194.34,-42.01,462,3,3,4.01,1.85,172.60,5.79,0.82,204.74,-43.36,200.48,-42.80,1.00,99.00,99.00,
Intersection_1_001.trj,520.00,42.65,-48.73,0.00,0.00,0.00,4.57,2.97,-1.00,-1.00,2.00,-33.19,7:06,lane change,0.97,82.34,163,5,2,7.93,2.55,115.53,0.00,0.97,42.65,-48.73,42.65,-48.73,167,5,1,4.76,2.07,82.34,2.97,2.00,42.43,-62.00,43.47,-54.23,1.00,99.00,99.00,
Intersection_1_001.trj,566.00,202.78,-37.05,0.00,4.00,1.00,7.26,1.92,1.63,1.63,1.32,0.00,6:00,rear end,4.16,172.60,466,3,1,10.22,2.50,172.60,3.56,0.60,205.81,-37.45,199.04,-36.57,468,3,1,4.92,2.34,172.60,5.48,1.32,224.35,-39.86,210.03,-38.00,1.00,99.00,99.00,
Intersection_1_001.trj,567.00,222.51,-43.60,0.00,0.00,0.00,5.91,2.34,2.42,2.42,1.81,18.51,5:23,rear end,1.97,172.25,465,3,2,4.01,1.85,154.09,0.17,1.81,222.54,-43.62,222.51,-43.60,469,3,3,10.22,2.50,172.60,2.50,0.53,230.40,-46.69,226.72,-46.21,1.00,99.00,99.00,
Intersection_1_001.trj,566.00,168.25,-32.57,0.00,4.10,2.00,8.88,5.52,-4.20,-4.20,3.71,0.00,5:59,rear end,5.17,172.60,461,3,1,7.93,2.55,172.60,3.36,1.81,168.25,-32.57,162.80,-31.86,464,3,1,4.76,2.07,172.60,8.88,3.71,182.59,-34.43,171.56,-33.00,1.00,99.00,99.00,
Intersection_1_001.trj,569.00,40.68,-30.01,0.00,0.00,0.00,15.29,0.68,1.14,1.14,0.52,-3.36,6:07,rear end,10.86,79.77,113,10004,1,5.97,2.41,82.34,10.66,0.52,40.68,-30.01,40.68,-30.01,132,10012,1,18.12,2.55,78.99,10.92,0.16,39.86,-21.13,39.86,-21.13,1.00,99.00,99.00,
Intersection_1_001.trj,565.00,163.60,-31.96,0.00,4.40,3.00,6.99,2.88,-1.25,-1.25,1.44,0.00,6:00,rear end,5.56,172.60,459,3,1,7.93,2.55,172.60,4.12,1.44,163.60,-31.96,152.88,-30.57,461,3,1,7.93,2.55,172.60,6.99,1.44,183.57,-34.56,162.80,-31.86,1.00,99.00,99.00,
Intersection_1_001.trj,569.00,35.72,-44.35,0.00,1.10,2.00,8.80,2.34,-3.37,-5.05,1.69,0.00,5:59,rear end,6.79,82.34,135,5,4,10.22,2.50,82.34,6.14,0.65,35.00,-49.67,36.84,-36.04,148,5,4,4.76,2.07,82.34,8.48,1.69,32.60,-67.56,35.47,-46.19,1.00,99.00,99.00,
Intersection_1_001.trj,571.00,202.95,-37.08,0.00,0.00,0.00,9.95,6.35,-7.10,-7.36,3.67,0.00,6:00,rear end,6.29,172.60,468,3,1,4.92,2.34,172.60,3.60,2.69,203.84,-37.19,202.95,-37.08,470,3,1,4.21,2.00,172.60,9.95,3.67,213.96,-38.51,207.07,-37.61,1.00,99.00,99.00,
Intersection_1_001.trj,571.00,34.10,-56.43,0.00,0.50,2.00,6.60,2.87,-3.08,-3.08,1.48,0.01,5:59,rear end,5.12,82.35,151,5,4,4.76,2.07,82.34,3.73,1.39,34.10,-56.43,34.50,-53.44,141,5,4,4.64,2.00,82.35,6.60,1.48,32.60,-67.54,33.66,-59.68,1.00,99.00,99.00,
Intersection_1_001.trj,569.00,34.70,-51.94,0.00,3.40,2.00,9.60,4.18,-3.10,-3.10,2.09,0.00,5:59,rear end,7.52,82.34,148,5,4,4.76,2.07,82.34,5.43,2.09,34.70,-51.94,35.46,-46.26,151,5,4,4.76,2.07,82.34,9.60,2.09,32.34,-69.49,34.10,-56.43,1.00,99.00,99.00,
Intersection_1_001.trj,573.00,32.01,-71.92,0.00,5.00,2.00,9.48,6.41,-7.11,-7.11,4.70,0.00,5:59,rear end,4.78,82.34,153,5,4,10.22,2.50,82.34,3.07,1.71,32.01,-71.92,32.44,-68.74,157,5,4,4.64,2.00,82.34,9.48,4.70,30.07,-86.41,31.07,-78.92,1.00,99.00,99.00,
Intersection_1_001.trj,572.00,35.01,-72.11,0.00,0.90,2.00,4.74,1.09,-0.11,-5.52,0.84,0.00,6:00,rear end,4.49,82.34,145,5,3,4.01,1.85,82.34,3.65,0.84,35.01,-72.11,36.18,-63.46,154,5,3,10.22,2.50,82.34,4.74,0.25,33.31,-84.82,35.00,-72.20,1.00,99.00,99.00,
Intersection_1_001.trj,569.00,31.52,-143.10,0.00,3.60,3.00,12.66,8.67,-1.00,-2.88,6.48,0.00,6:00,rear end,6.18,82.34,189,5,1,10.22,2.50,82.34,3.99,2.19,31.52,-143.10,32.55,-135.44,191,5,1,4.33,1.99,82.34,12.66,6.48,27.19,-175.34,31.29,-144.82,1.00,99.00,99.00,
Intersection_1_001.trj,570.00,212.20,-44.33,0.00,4.10,2.00,5.64,2.29,-1.79,-1.79,1.15,0.00,6:00,rear end,4.49,172.60,469,3,3,10.22,2.50,172.60,3.35,1.15,212.20,-44.33,206.82,-43.63,471,3,3,10.22,2.50,172.60,5.64,1.15,228.92,-46.50,218.89,-45.20,1.00,99.00,99.00,
Intersection_1_001.trj,574.00,36.27,-80.83,0.00,3.00,3.00,2.55,2.55,-6.99,-6.99,1.36,-74.54,8:29,lane change,1.36,82.34,136,5,2,4.01,1.85,156.88,0.00,1.36,36.27,-80.83,34.89,-80.24,137,5,2,4.21,2.00,82.34,2.55,1.20,35.87,-88.28,36.31,-84.98,1.00,99.00,99.00,
Intersection_1_001.trj,573.00,34.42,-76.57,0.00,3.50,2.00,3.63,3.06,-7.48,-7.48,2.37,40.44,4:39,lane change,2.95,84.64,154,5,3,10.22,2.50,82.34,3.63,0.69,34.42,-76.57,35.03,-72.02,136,5,2,4.01,1.85,122.78,0.81,2.37,36.59,-82.88,34.89,-80.24,1.00,99.00,99.00,
Intersection_1_001.trj,573.00,224.22,-45.89,0.00,0.90,2.00,6.23,2.38,-4.83,-7.57,1.76,0.00,5:59,rear end,4.47,172.60,471,3,3,10.22,2.50,172.60,3.85,0.62,224.22,-45.89,218.89,-45.20,474,3,3,4.61,1.95,172.60,6.23,1.76,238.93,-47.80,227.45,-46.31,1.00,99.00,99.00,
Intersection_1_001.trj,574.00,225.80,-40.04,0.00,3.80,3.00,4.87,1.25,-0.27,-2.49,0.88,0.00,5:59,rear end,2.70,172.60,473,3,1,7.93,2.55,172.60,2.33,0.37,225.80,-40.04,220.31,-39.33,475,3,1,4.21,2.00,172.60,3.58,0.88,239.77,-41.86,229.75,-40.56,1.00,99.00,99.00,
Intersection_1_001.trj,574.00,27.42,-128.59,0.00,4.80,2.00,5.74,1.47,-0.76,-0.76,0.80,0.00,5:59,rear end,2.82,82.34,186,5,3,4.66,2.27,82.34,2.15,0.68,27.42,-128.59,28.90,-117.58,188,5,3,4.61,1.95,82.34,3.62,0.80,25.82,-140.49,28.10,-123.58,1.00,99.00,99.00,
Intersection_1_001.trj,577.00,21.87,-193.94,0.00,2.90,3.00,2.63,2.63,-1.97,-1.97,1.56,-31.12,7:02,lane change,1.56,59.42,178,5,2,4.76,2.07,90.54,0.00,1.56,21.87,-193.94,21.87,-193.94,194,5,2,6.04,2.40,59.42,2.63,1.06,18.95,-203.68,23.81,-195.45,1.00,99.00,99.00,
Intersection_1_001.trj,581.00,226.70,-40.16,0.00,4.40,1.00,5.67,2.27,-7.27,-7.27,1.13,0.00,5:59,rear end,4.54,172.60,475,3,1,4.21,2.00,172.60,3.41,1.13,226.70,-40.16,223.15,-39.70,477,3,1,4.21,2.00,172.60,5.67,1.13,232.96,-40.97,230.76,-40.69,1.00,99.00,99.00,
Intersection_1_001.trj,580.00,35.53,-90.83,0.00,2.90,3.00,1.93,0.00,-1.00,-1.00,0.00,0.00,5:59,rear end,1.93,82.34,138,5,2,4.61,1.95,82.34,1.93,0.00,35.48,-91.18,35.89,-88.10,142,5,2,10.22,2.50,82.34,1.93,0.00,33.80,-103.69,34.56,-98.04,1.00,99.00,99.00,
Intersection_1_001.trj,579.00,29.75,-88.77,0.00,3.80,3.00,8.58,3.25,-3.16,-3.16,2.05,0.00,6:00,rear end,6.09,82.34,174,5,4,4.21,2.00,82.34,4.04,2.05,29.75,-88.77,30.35,-84.32,159,5,4,5.97,2.41,82.34,7.29,1.20,26.54,-112.64,29.07,-93.80,1.00,99.00,99.00,
Intersection_1_001.trj,582.00,27.58,-104.90,0.00,3.60,2.00,8.85,5.34,-3.23,-3.23,3.91,0.00,6:00,rear end,4.95,82.34,162,5,4,7.93,2.55,82.34,3.51,1.44,27.58,-104.90,28.25,-99.92,166,5,4,4.01,1.85,82.34,8.85,3.91,25.31,-121.77,27.20,-107.70,1.00,99.00,99.00,
Intersection_1_001.trj,582.00,16.35,-190.83,0.00,4.30,3.00,5.55,2.36,-1.43,-1.43,1.18,-1.96,6:04,rear end,4.37,83.06,195,5,4,10.22,2.50,84.31,3.19,1.18,16.35,-190.83,16.85,-185.86,197,5,4,10.22,2.50,82.34,5.55,1.18,13.44,-210.08,15.04,-198.20,1.00,99.00,99.00,
Intersection_1_001.trj,588.00,23.08,-184.45,0.00,0.00,0.00,6.54,2.74,-1.31,-1.31,1.53,-7.09,6:14,rear end,1.21,77.44,176,5,2,10.22,2.50,84.54,0.00,1.21,23.08,-184.45,23.08,-184.45,196,5,1,7.93,2.55,77.44,2.74,1.53,22.26,-200.90,25.59,-185.99,1.00,99.00,99.00,
Intersection_1_001.trj,588.00,31.20,-123.03,0.00,3.00,3.00,2.71,0.81,-0.25,-7.18,0.42,0.00,5:59,rear end,2.30,82.34,147,5,2,4.61,1.95,82.34,1.90,0.39,30.89,-125.33,31.42,-121.36,150,5,2,4.21,2.00,82.34,2.71,0.42,29.54,-135.35,30.63,-127.26,1.00,99.00,99.00,
Intersection_1_001.trj,589.00,28.99,-139.46,0.00,3.50,2.00,2.93,1.77,-2.21,-2.21,0.89,0.00,5:59,rear end,2.04,82.34,155,5,2,4.21,2.00,82.34,1.16,0.89,28.99,-139.46,29.55,-135.30,158,5,2,4.21,2.00,82.35,2.93,0.89,27.98,-146.96,28.61,-142.25,1.00,99.00,99.00,
Intersection_1_001.trj,583.00,38.32,-75.11,0.00,0.00,0.00,3.80,1.85,-1.95,-1.95,0.95,-14.27,6:29,rear end,1.12,83.84,170,5,2,4.61,1.95,96.62,0.23,0.89,38.34,-75.26,38.32,-75.11,171,5,1,4.21,2.00,82.34,2.07,0.95,39.52,-83.60,40.13,-79.10,1.00,99.00,99.00,
Intersection_1_001.trj,587.00,28.80,-163.31,0.00,3.70,3.00,8.13,3.26,-1.00,-8.06,1.99,0.05,5:59,rear end,6.14,82.32,194,5,1,6.04,2.40,82.29,4.87,1.27,28.80,-163.31,29.44,-158.56,198,5,1,4.64,2.00,82.34,8.13,1.99,25.97,-184.40,28.53,-165.39,1.00,99.00,99.00,
Intersection_1_001.trj,587.00,25.35,-121.45,0.00,3.40,3.00,9.10,5.08,-3.14,-3.14,3.24,0.00,5:59,rear end,5.34,82.34,173,5,4,10.22,2.50,82.34,3.50,1.84,25.35,-121.45,26.02,-116.47,180,5,4,6.04,2.40,82.34,8.59,3.24,21.50,-150.13,24.71,-126.21,1.00,99.00,99.00,
Intersection_1_001.trj,590.00,30.27,-129.92,0.00,3.80,3.00,2.41,1.16,-0.84,-4.53,0.58,0.00,5:59,rear end,0.58,82.34,150,5,2,4.21,2.00,82.34,0.00,0.58,30.27,-129.92,30.65,-127.10,155,5,2,4.21,2.00,82.34,1.16,0.58,28.99,-139.46,29.85,-133.05,1.00,99.00,99.00,
Intersection_1_001.trj,591.00,28.61,-142.25,0.00,4.20,3.00,2.53,1.82,-1.14,-1.14,1.28,0.02,5:59,rear end,2.00,82.36,158,5,2,4.21,2.00,82.34,0.71,1.28,28.61,-142.25,29.10,-138.66,160,5,2,7.93,2.55,82.36,2.53,0.53,27.25,-152.41,27.82,-148.14,1.00,99.00,99.00,
Intersection_1_001.trj,589.00,24.29,-129.36,0.00,4.20,3.00,8.96,5.75,-1.32,-3.52,3.42,0.00,5:59,rear end,5.53,82.34,180,5,4,6.04,2.40,82.34,3.21,2.33,24.29,-129.36,24.71,-126.23,181,5,4,4.76,2.07,82.34,8.96,3.42,21.32,-151.50,23.58,-134.65,1.00,99.00,99.00,
Intersection_1_001.trj,592.00,38.26,-74.03,0.00,0.50,0.00,5.24,2.07,1.44,1.44,1.43,-20.36,6:41,rear end,1.43,82.34,170,5,2,4.61,1.95,102.70,0.00,1.43,38.26,-74.03,38.26,-74.03,172,5,1,7.93,2.55,82.34,2.07,0.64,39.38,-84.70,40.37,-77.32,1.00,99.00,99.00,
Intersection_1_001.trj,591.00,23.20,-137.45,0.00,3.30,3.00,9.02,4.90,-6.46,-6.46,2.56,0.00,5:59,rear end,6.45,82.34,181,5,4,4.76,2.07,82.34,4.11,2.34,23.20,-137.45,23.81,-132.98,183,5,4,4.61,1.95,82.34,9.02,2.56,20.44,-157.99,22.74,-140.88,1.00,99.00,99.00,
Intersection_1_001.trj,590.00,23.63,-156.81,0.00,3.60,2.00,14.78,5.38,-1.00,-3.85,2.69,0.00,6:00,rear end,12.09,82.34,199,5,3,3.75,1.99,82.34,9.40,2.69,23.63,-156.81,26.43,-135.99,200,5,3,3.75,1.99,82.34,14.78,2.69,20.00,-183.79,25.63,-141.89,1.00,99.00,99.00,
Intersection_1_001.trj,595.00,26.09,-161.13,0.00,4.00,2.00,3.47,1.75,-2.09,-2.09,1.31,-0.01,6:00,rear end,1.98,82.47,164,5,2,10.22,2.50,82.48,1.55,0.43,26.09,-161.13,26.40,-158.82,175,5,2,4.21,2.00,82.47,3.30,1.31,24.37,-173.95,25.13,-168.19,1.00,99.00,99.00,
Intersection_1_001.trj,597.00,18.58,-171.82,0.00,3.40,2.00,9.95,4.47,-4.11,-4.11,3.19,2.76,5:54,rear end,6.77,83.51,197,5,4,10.22,2.50,82.34,5.49,1.28,18.58,-171.82,20.11,-160.49,202,5,4,4.94,2.07,85.10,9.95,3.19,16.80,-193.97,18.88,-169.71,1.00,99.00,99.00,
Intersection_1_001.trj,609.00,33.67,-127.13,0.00,3.90,2.00,6.96,2.21,-3.14,-3.14,1.13,0.00,6:00,rear end,3.69,82.34,191,5,1,4.33,1.99,82.34,2.56,1.13,33.67,-127.13,34.76,-119.03,193,5,1,4.61,1.95,82.34,4.78,1.08,31.85,-140.65,33.88,-125.61,1.00,99.00,99.00,
Intersection_1_001.trj,573.00,222.40,-43.55,0.00,0.00,0.00,1.79,0.89,-1.34,-1.34,0.69,48.56,4:23,lane change,0.69,172.60,465,3,2,4.01,1.85,124.04,0.00,0.69,222.40,-43.55,222.40,-43.55,471,3,3,10.22,2.50,172.60,0.89,0.20,219.65,-45.29,219.65,-45.29,1.00,99.00,99.00,
Intersection_1_001.trj,623.00,87.59,-18.94,0.00,4.50,1.00,7.97,3.00,-7.59,-7.59,2.28,-0.70,6:01,rear end,5.70,172.59,448,9,1,12.14,2.55,172.83,4.97,0.72,87.59,-18.94,74.27,-17.27,450,10003,1,4.76,2.07,172.13,7.97,2.28,102.13,-20.91,87.73,-18.92,1.00,99.00,99.00,
Intersection_1_001.trj,622.00,153.96,-36.76,0.00,4.00,3.00,4.30,2.07,-2.14,-2.14,1.13,0.00,5:59,rear end,3.17,172.60,449,3,3,4.61,1.95,172.60,2.24,0.94,153.96,-36.76,151.11,-36.39,451,3,3,4.01,1.85,172.60,4.30,1.13,163.53,-38.01,157.61,-37.24,1.00,99.00,99.00,
Intersection_1_001.trj,626.00,57.69,7.76,0.00,1.70,3.00,16.52,16.52,-3.01,-3.01,8.64,-0.19,6:00,rear end,7.88,261.94,711,1,2,4.76,2.07,262.13,0.00,7.88,57.69,7.76,55.87,-5.37,712,1,2,4.61,1.95,261.94,16.52,8.64,67.79,79.10,57.40,5.72,1.00,99.00,99.00,
Intersection_1_001.trj,625.00,89.37,-19.13,0.00,3.60,3.00,5.57,5.20,-1.30,-2.54,3.49,-2.53,6:05,rear end,3.87,170.40,450,9,1,4.76,2.07,172.85,0.38,3.49,90.12,-19.22,84.15,-18.48,453,10003,1,7.93,2.55,170.32,5.57,1.70,105.70,-21.69,95.33,-19.92,1.00,99.00,99.00,
Intersection_1_001.trj,626.00,105.70,-21.69,0.00,3.80,2.00,7.95,2.23,-4.69,-4.69,1.53,-2.58,6:05,rear end,6.27,169.32,453,10003,1,7.93,2.55,170.32,5.57,0.70,105.70,-21.69,95.33,-19.92,456,10003,1,4.64,2.00,167.75,7.78,1.53,123.04,-25.45,105.59,-21.66,1.00,99.00,99.00,
Intersection_1_001.trj,628.00,177.51,-39.82,0.00,3.40,2.00,3.00,1.53,-0.76,-0.76,0.76,0.00,6:00,rear end,2.23,172.60,458,3,3,4.21,2.00,172.60,1.47,0.76,177.51,-39.82,175.91,-39.61,460,3,3,4.21,2.00,172.60,3.00,0.76,186.93,-41.05,181.36,-40.32,1.00,99.00,99.00,
Intersection_1_001.trj,571.00,41.69,-44.96,0.00,0.00,0.00,3.10,1.96,-0.90,-0.90,1.43,33.98,4:52,lane change,1.75,101.54,127,5,2,3.75,1.99,82.34,2.96,1.43,40.94,-50.58,41.69,-44.96,163,5,3,7.93,2.55,116.32,1.41,0.53,41.29,-40.33,40.65,-39.05,1.00,99.00,99.00,
Intersection_1_001.trj,567.00,38.67,-44.96,0.00,0.00,0.00,5.98,3.87,1.42,1.42,1.93,18.71,5:23,rear end,4.10,87.53,139,5,3,7.93,2.55,82.34,5.98,1.93,38.67,-44.96,38.67,-44.96,163,5,2,7.93,2.55,101.06,2.31,1.93,41.90,-42.33,41.90,-42.33,1.00,99.00,99.00,
Intersection_1_001.trj,627.00,174.03,-39.37,0.00,1.10,2.00,3.33,1.39,-1.86,-7.72,0.76,0.00,5:59,rear end,1.31,172.60,454,3,3,4.94,2.07,172.60,0.68,0.63,174.03,-39.37,169.76,-38.81,458,3,3,4.21,2.00,172.60,2.07,0.76,182.56,-40.48,175.91,-39.61,1.00,99.00,99.00,
Intersection_1_001.trj,628.00,109.87,-22.59,0.00,3.30,3.00,7.43,4.17,-3.34,-7.71,2.12,0.07,5:59,rear end,5.31,167.78,456,10003,1,4.64,2.00,167.74,3.26,2.05,109.87,-22.59,101.69,-20.82,457,10003,1,4.61,1.95,167.80,7.43,2.12,130.33,-27.02,110.88,-22.81,1.00,99.00,99.00,
Intersection_1_001.trj,599.00,38.26,-74.03,0.00,0.00,0.00,0.49,0.49,-1.09,-1.09,0.24,-20.36,6:41,rear end,0.24,82.34,170,5,2,4.61,1.95,102.70,0.00,0.24,38.26,-74.03,38.26,-74.03,177,5,1,4.61,1.95,82.34,0.49,0.24,40.68,-74.98,40.68,-74.98,1.00,99.00,99.00,
Intersection_1_001.trj,634.00,110.88,-22.81,0.00,0.90,3.00,2.44,2.21,-1.40,-1.40,1.53,0.10,5:59,rear end,1.53,167.84,457,10003,1,4.61,1.95,167.74,0.00,1.53,110.88,-22.81,107.87,-22.16,459,10003,1,7.93,2.55,167.84,2.21,0.68,121.63,-25.14,116.90,-24.12,1.00,99.00,99.00,
Intersection_1_001.trj,633.00,124.48,-25.75,0.00,4.10,3.00,6.60,2.99,-1.40,-2.04,1.50,1.31,5:57,rear end,5.11,168.71,459,10003,1,7.93,2.55,167.86,3.61,1.50,124.48,-25.75,116.19,-23.96,461,3,1,7.93,2.55,169.18,6.60,1.50,142.42,-29.21,125.98,-26.07,1.00,99.00,99.00,
Intersection_1_001.trj,578.00,34.89,-80.24,0.00,0.00,0.00,2.18,0.51,-0.11,-0.11,0.27,-51.79,7:44,lane change,0.27,82.34,136,5,3,4.01,1.85,134.13,0.00,0.27,34.89,-80.24,34.89,-80.24,137,5,2,4.21,2.00,82.34,0.51,0.24,36.39,-84.41,36.39,-84.41,1.00,99.00,99.00,
Intersection_1_001.trj,639.00,50.43,15.97,0.00,0.00,0.00,14.39,1.18,0.59,0.59,0.59,-3.34,6:07,rear end,9.47,76.71,139,10004,1,7.93,2.55,78.28,10.00,0.59,42.53,-22.13,50.43,15.97,163,10012,1,7.93,2.55,74.95,8.96,0.59,43.33,-5.75,51.05,22.95,1.00,99.00,99.00,
Intersection_1_001.trj,638.00,160.82,-31.60,0.00,4.90,2.00,5.39,1.57,-1.44,-1.44,1.08,0.00,6:00,rear end,4.31,172.60,466,3,1,10.22,2.50,172.60,3.82,0.49,160.82,-31.60,154.98,-30.85,468,3,1,4.92,2.34,172.60,5.39,1.08,174.18,-33.34,164.20,-32.04,1.00,99.00,99.00,
Intersection_1_001.trj,634.00,132.50,-27.43,0.00,3.70,3.00,8.53,5.38,-3.39,-7.43,3.62,3.38,5:53,rear end,4.92,170.14,461,10003,1,7.93,2.55,168.22,3.16,1.76,132.50,-27.43,125.80,-26.03,464,3,1,4.76,2.07,171.60,8.53,3.62,150.20,-30.22,134.50,-27.91,1.00,99.00,99.00,
Intersection_1_001.trj,638.00,227.16,-46.27,0.00,4.10,2.00,5.37,1.98,-2.23,-2.23,1.06,0.00,5:59,rear end,4.31,172.60,476,3,3,4.36,1.97,172.60,3.39,0.92,227.16,-46.27,223.83,-45.84,480,3,3,4.01,1.85,172.60,5.37,1.06,237.03,-47.55,230.58,-46.71,1.00,99.00,99.00,
Intersection_1_001.trj,643.00,140.66,-29.39,0.00,0.00,0.00,2.35,1.75,-0.91,-0.91,1.41,9.22,5:42,rear end,2.01,172.06,423,3,1,3.75,1.99,163.38,0.61,1.41,141.05,-29.50,140.66,-29.39,426,3,2,12.14,2.55,172.60,2.35,0.34,150.82,-33.33,147.79,-32.94,1.00,99.00,99.00,
Intersection_1_001.trj,643.00,52.22,29.54,0.00,3.70,2.00,11.39,6.64,-0.12,-2.55,3.55,0.05,5:59,rear end,7.85,82.33,151,8,1,4.76,2.07,82.29,4.75,3.09,52.22,29.54,54.62,47.24,143,8,1,4.36,1.97,82.35,11.39,3.55,49.52,9.06,52.77,33.22,1.00,99.00,99.00,
Intersection_1_001.trj,646.00,50.34,14.93,0.00,0.00,0.00,11.74,1.01,-0.05,-4.46,0.78,-2.76,6:06,rear end,11.08,75.73,145,10004,1,4.01,1.85,77.82,11.74,0.78,41.20,-27.42,50.34,14.93,153,10012,1,10.22,2.50,75.07,10.89,0.23,40.57,-17.28,50.35,19.39,1.00,99.00,99.00,
Intersection_1_001.trj,645.00,25.56,-187.43,0.00,1.70,2.00,6.40,2.24,-2.08,-2.50,1.45,0.00,6:00,rear end,4.95,82.34,211,5,1,18.12,2.55,82.34,4.15,0.80,25.56,-187.43,27.04,-176.47,214,5,1,10.22,2.50,82.34,6.40,1.45,22.54,-209.93,24.79,-193.19,1.00,99.00,99.00,
Intersection_1_001.trj,643.00,161.91,-31.74,0.00,4.00,2.00,5.39,0.00,-0.41,-2.14,0.00,0.00,6:00,rear end,5.39,172.60,468,3,1,4.92,2.34,172.60,5.39,0.00,168.83,-32.64,159.06,-31.37,470,3,1,4.21,2.00,172.60,5.39,0.00,185.70,-34.83,166.23,-32.31,1.00,99.00,99.00,
Intersection_1_001.trj,645.00,172.04,-33.06,0.00,0.60,2.00,5.52,2.88,-0.45,-7.31,1.44,0.00,6:00,rear end,4.08,172.60,470,3,1,4.21,2.00,172.60,2.64,1.44,172.04,-33.06,165.23,-32.18,472,3,1,4.21,2.00,172.60,5.52,1.44,186.05,-34.88,171.37,-32.97,1.00,99.00,99.00,
